pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
CH,2025-06-24,92.9,-0.58,5.51,"Jax, Griffin",677594,643377,,foul,,,,,8,Julio Rodríguez strikes out swinging.,R,R,R,MIN,SEA,S,,,2,2,2025,-1.42,0.53,0.12,1.8,,,,1,7,Top,,,,,,,4.937037304339794,-135.06298169210967,-4.8649225477857065,-18.474984312742627,30.954418315734273,-24.76834903918526,3.43,1.53,2.0,89.8,-42.0,92.9,1873,6.5,777375,680777,664034,650489,686797,621043,664056,621439,670242,54.02,,,,,,,,55,5,Changeup,5,5,5,5,5,5,5,5,Standard,Standard,230,0.0,0.0,79.7,8.1,,0.0,89.8,0,0,0.539,0.461,30,24,31,25,1,3,2.0,1.0,1.0,1.0,2.12,1.42,1.42,43.2,8.462344303701267,-5.055284217192517,29.42707829882648,36.410213150394966,33.41709400808713,2-2
ST,2025-06-24,86.6,-0.76,5.4,"Jax, Griffin",677594,643377,,called_strike,,,,,1,Julio Rodríguez strikes out swinging.,R,R,R,MIN,SEA,S,,,2,1,2025,1.15,-0.22,-0.58,2.93,,,,1,7,Top,,,,,,,-1.926801587917078,-126.10634352719671,0.8109570203537462,12.60945199457645,28.854953643562943,-34.917601797336204,3.46,1.59,,,,86.3,3180,6.3,777375,680777,664034,650489,686797,621043,664056,621439,670242,54.18,,,,,,,,55,4,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,51,0.0,-0.078,,,,0.078,,0,0,0.539,0.461,30,24,31,25,1,3,2.0,1.0,1.0,1.0,3.29,-1.15,-1.15,41.5,,,,,,2-1
CH,2025-06-24,93.1,-0.6,5.49,"Jax, Griffin",677594,643377,,ball,,,,,14,Julio Rodríguez strikes out swinging.,R,R,R,MIN,SEA,B,,,1,1,2025,-1.18,0.37,0.61,0.44,,,,1,7,Top,,,,,,,5.747016068337419,-135.35303371581608,-8.065328288398291,-15.758393364537907,27.988390442346574,-26.130377998006978,3.34,1.54,,,,93.9,2025,6.7,777375,680777,664034,650489,686797,621043,664056,621439,670242,53.82,,,,,,,,55,3,Changeup,5,5,5,5,5,5,5,5,Standard,Standard,232,0.0,0.059,,,,-0.059,,0,0,0.539,0.461,30,24,31,25,1,3,2.0,1.0,1.0,1.0,2.26,1.18,1.18,47.0,,,,,,1-1
SI,2025-06-24,96.9,-0.55,5.55,"Jax, Griffin",677594,643377,,ball,,,,,9,Julio Rodríguez strikes out swinging.,R,R,R,MIN,SEA,B,,,0,1,2025,-0.86,1.12,0.78,1.74,,,,1,7,Top,,,,,,,5.546849520728894,-140.94397070947687,-7.285142394681386,-12.731911821530948,28.87814500638477,-15.75704553721502,3.36,1.53,,,,97.6,2503,6.5,777375,680777,664034,650489,686797,621043,664056,621439,670242,54.01,,,,,,,,55,2,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,201,0.0,0.024,,,,-0.024,,0,0,0.539,0.461,30,24,31,25,1,3,2.0,1.0,1.0,1.0,1.29,0.86,0.86,42.6,,,,,,0-1
ST,2025-06-24,86.6,-0.86,5.39,"Jax, Griffin",677594,643377,,called_strike,,,,,8,Julio Rodríguez strikes out swinging.,R,R,R,MIN,SEA,S,,,0,0,2025,1.19,-0.53,-0.27,1.68,,,,1,7,Top,,,,,,,-1.025985801473961,-126.19041509796432,-1.5849551944893974,12.869449699819082,26.443040977693816,-37.702152330731096,3.49,1.59,,,,86.8,3148,6.4,777375,680777,664034,650489,686797,621043,664056,621439,670242,54.08,,,,,,,,55,1,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,51,0.0,-0.037,,,,0.037,,0,0,0.539,0.461,30,24,31,25,1,3,2.0,1.0,1.0,1.0,3.57,-1.19,-1.19,40.8,,,,,,0-0
FC,2025-06-24,93.8,-0.76,5.56,"Jax, Griffin",641487,643377,field_out,hit_into_play,,,,,6,"J.P. Crawford grounds out, third baseman Brooks Lee to first baseman Ty France.",R,L,R,MIN,SEA,X,5.0,ground_ball,0,0,2025,0.15,0.84,0.36,2.56,,,,0,7,Top,115.26,177.44,,,,,2.5915751510243368,-136.77739355323695,-3.9887449133853425,1.4128460099143691,26.225358450166777,-20.92918938678389,3.3,1.57,2.0,69.2,-54.0,94.7,2555,6.4,777375,680777,664034,650489,686797,621043,664056,621439,670242,54.12,0.286,0.252,0.0,1.0,0.0,0.0,2.0,54,1,Cutter,5,5,5,5,5,5,5,5,Strategic,Standard,198,0.039,-0.254,62.3,5.2,0.301,0.254,88.0,0,0,0.5,0.5,30,30,31,30,1,3,2.0,1.0,1.0,1.0,1.71,-0.15,0.15,43.8,-24.990700470657767,36.47498088456989,43.73492911052401,31.748298506422156,16.588527686832926,0-0
CH,2025-06-22,92.6,-0.73,5.59,"Jax, Griffin",668930,643377,field_out,hit_into_play,,,,,8,"Brice Turang grounds out, second baseman Kody Clemens to first baseman Ty France.",R,L,R,MIN,MIL,X,4.0,ground_ball,0,0,2025,-1.14,0.28,0.22,1.78,,686555.0,656555.0,2,6,Top,150.4,158.3,,,,,4.929033124726095,-134.87784441898893,-4.633188393593884,-15.03811524094062,26.33372799645631,-27.958039253708673,3.46,1.62,8.0,70.7,-11.0,93.4,1694,6.5,777401,680777,664034,665019,686797,621043,680577,621439,670242,54.04,0.043,0.05,0.0,1.0,0.0,0.0,2.0,59,1,Changeup,3,9,9,3,9,3,9,3,Infield shade,Standard,235,0.003,-0.28,75.5,7.4,0.043,0.28,88.0,-6,6,0.024,0.976,30,25,31,26,1,3,3.0,1.0,2.0,1.0,2.35,1.14,-1.14,43.8,17.938943342387926,1.6271431527715827,36.84550513585979,36.39987854085479,35.62994868621833,0-0
CH,2025-06-19,91.1,-0.49,5.56,"Jax, Griffin",669289,643377,field_out,hit_into_play,,,,,8,"Santiago Espinal grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CIN,MIN,X,6.0,ground_ball,2,2,2025,-1.26,0.19,-0.15,2.04,,668715.0,687952.0,2,8,Bot,105.18,163.81,,,,,3.5490343474920127,-132.74869559511362,-3.4062411176777796,-15.67547730456132,26.003635434231544,-29.470450383310304,3.36,1.57,29.0,99.9,-3.0,91.6,1673,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.19,0.334,0.299,0.0,1.0,0.0,0.0,2.0,81,5,Changeup,5,11,5,11,11,5,5,11,Standard,Standard,234,-0.005,-0.205,69.6,7.8,0.36,0.205,99.9,-6,-6,0.007,0.007,30,30,31,31,1,3,5.0,1.0,3.0,1.0,2.53,1.26,1.26,42.6,8.146205858768099,-6.344449637421182,38.54413738290294,32.01673680373955,32.900534465629846,2-2
ST,2025-06-19,88.3,-0.61,5.42,"Jax, Griffin",669289,643377,,foul,,,,,9,"Santiago Espinal grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CIN,MIN,S,,,2,1,2025,1.22,-0.17,0.44,1.86,,668715.0,687952.0,2,8,Bot,,,,,,,0.0128579162303139,-128.65017770998497,-2.251833880559671,13.54447408107333,26.86941084008674,-33.75789029968176,3.36,1.57,65.0,61.1,8.0,88.5,3048,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.15,,,,,,,,81,4,Sweeper,5,11,5,11,11,5,5,11,Standard,Standard,40,0.0,-0.102,69.6,8.1,,0.102,88.0,-6,-6,0.007,0.007,30,30,31,31,1,3,5.0,1.0,3.0,1.0,3.08,-1.22,-1.22,42.4,10.056510524180732,-20.417364304673143,32.74042006356591,38.73608854242467,42.624682298128945,2-1
ST,2025-06-19,87.6,-0.67,5.46,"Jax, Griffin",669289,643377,,called_strike,,,,,2,"Santiago Espinal grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CIN,MIN,S,,,2,0,2025,1.14,-0.2,0.15,2.76,,668715.0,687952.0,2,8,Bot,,,,,,,-0.3534714672153859,-127.66641208451706,-0.0262302192983301,12.52362744281131,25.55780811093829,-34.52874393764209,3.32,1.46,,,,87.9,3107,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.16,,,,,,,,81,3,Sweeper,5,11,5,11,11,5,5,11,Standard,Standard,42,0.0,-0.043,,,,0.043,,-6,-6,0.007,0.007,30,30,31,31,1,3,5.0,1.0,3.0,1.0,3.15,-1.14,-1.14,42.6,,,,,,2-0
ST,2025-06-19,88.9,-0.76,5.37,"Jax, Griffin",669289,643377,,ball,,,,,11,"Santiago Espinal grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CIN,MIN,B,,,1,0,2025,0.91,0.09,-0.99,2.97,,668715.0,687952.0,2,8,Bot,,,,,,,-2.4705048640315925,-129.50684400478565,-0.0850088984602259,10.774726982998766,25.208020977310024,-31.380120720147374,3.38,1.56,,,,89.3,3026,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.21,,,,,,,,81,2,Sweeper,5,11,5,11,11,5,5,11,Standard,Standard,50,0.0,0.044,,,,-0.044,,-6,-6,0.007,0.007,30,30,31,31,1,3,5.0,1.0,3.0,1.0,2.78,-0.91,-0.91,37.5,,,,,,1-0
ST,2025-06-19,88.6,-0.59,5.48,"Jax, Griffin",669289,643377,,blocked_ball,,,,,14,"Santiago Espinal grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CIN,MIN,B,,,0,0,2025,1.05,0.06,0.6,0.65,,668715.0,687952.0,2,8,Bot,,,,,,,0.7067658005397788,-129.12886320071462,-5.968199735427335,11.756971167736696,24.008244704044408,-30.539310332721083,3.38,1.6,,,,89.2,3166,6.4,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.15,,,,,,,,81,1,Sweeper,5,11,5,11,11,5,5,11,Standard,Standard,42,0.0,0.026,,,,-0.026,,-6,-6,0.007,0.007,30,30,31,31,1,3,5.0,1.0,3.0,1.0,2.81,-1.05,-1.05,43.4,,,,,,0-0
SI,2025-06-19,97.4,-0.59,5.47,"Jax, Griffin",687952,643377,single,hit_into_play,,,,,8,Christian Encarnacion-Strand singles on a sharp line drive to left fielder Harrison Bader. Spencer Steer to 2nd.,R,R,R,CIN,MIN,X,7.0,line_drive,0,0,2025,-1.18,0.85,0.11,1.55,,,668715.0,2,8,Bot,75.83,88.83,,,,,4.595510340756256,-141.68537526936274,-6.945367415455855,-16.977886828878248,32.82999559818514,-19.302416525976124,3.3,1.49,254.0,108.3,12.0,97.5,2492,6.4,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.12,0.923,0.948,0.9,1.0,1.0,0.0,5.0,80,1,Sinker,5,11,5,11,11,5,5,11,Standard,Standard,214,0.003,0.357,79.1,7.7,1.302,-0.357,108.3,-6,-6,0.004,0.004,30,25,31,26,1,3,5.0,2.0,3.0,4.0,1.56,1.18,1.18,41.8,12.4002856341482,-1.194546169229301,40.323294857301626,36.888009399450794,31.033311035945857,0-0
FF,2025-06-19,98.1,-0.52,5.57,"Jax, Griffin",666181,643377,strikeout,called_strike,,,,,9,Will Benson called out on strikes.,R,L,R,CIN,MIN,S,2.0,,0,2,2025,-0.51,1.31,0.59,2.22,,,668715.0,1,8,Bot,,,,,,,4.194298825760189,-142.78082592816466,-6.638791306885775,-7.908250862512459,32.552859520575694,-12.881456895209409,3.78,1.81,,,,98.2,2437,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.16,,0.0,0.0,1.0,0.0,0.0,,79,3,4-Seam Fastball,5,11,5,11,11,5,5,11,Infield shade,Standard,211,-0.005,-0.159,,,,0.159,,-6,-6,0.009,0.009,30,27,31,27,1,3,5.0,1.0,3.0,1.0,1.05,0.51,-0.51,42.1,,,,,,0-2
ST,2025-06-19,87.4,-0.6,5.49,"Jax, Griffin",666181,643377,,swinging_strike,,,,,14,Will Benson called out on strikes.,R,L,R,CIN,MIN,S,,,0,1,2025,1.27,-0.48,0.66,1.47,,,668715.0,1,8,Bot,,,,,,,0.4377235478764741,-127.22727267289685,-2.5217456227683126,13.614169683139243,27.804803797062636,-37.08089659067696,3.76,1.79,,,,87.3,3136,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.18,,,,,,,,79,2,Sweeper,5,11,5,11,11,5,5,11,Infield shade,Standard,38,0.0,-0.052,68.1,8.1,,0.052,,-6,-6,0.009,0.009,30,27,31,27,1,3,5.0,1.0,3.0,1.0,3.48,-1.27,1.27,43.1,21.24055665616004,-21.457179595688476,38.44219835775616,33.83589535581328,39.26834676551681,0-1
ST,2025-06-19,88.2,-0.61,5.43,"Jax, Griffin",666181,643377,,swinging_strike,,,,,14,Will Benson called out on strikes.,R,L,R,CIN,MIN,S,,,0,0,2025,1.31,0.02,1.2,1.5,,,668715.0,1,8,Bot,,,,,,,1.6775014251448992,-128.49561767358398,-3.5359942309637713,14.225024852697803,26.24008924548831,-31.437266094303094,3.76,1.79,,,,88.5,3019,6.4,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.15,,,,,,,,79,1,Sweeper,5,11,5,11,11,5,5,11,Infield shade,Standard,46,0.0,-0.04,29.3,6.8,,0.04,,-6,-6,0.009,0.009,30,27,31,27,1,3,5.0,1.0,3.0,1.0,2.9,-1.31,1.31,37.5,19.15624964823979,18.66405575378388,36.1083714461875,25.985129495270975,20.62027839714124,0-0
SI,2025-06-19,97.6,-0.56,5.56,"Jax, Griffin",668715,643377,single,hit_into_play,,,,,2,Spencer Steer singles on a sharp line drive to left fielder Harrison Bader.,R,R,R,CIN,MIN,X,7.0,line_drive,0,1,2025,-1.02,0.7,-0.18,2.99,,,,1,8,Bot,69.53,102.39,,,,,3.3667218297163837,-142.12823053836394,-3.0474130858768036,-14.540935405315926,31.358198626809703,-22.18788369331086,3.32,1.54,232.0,102.9,13.0,97.8,2514,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.23,0.914,0.908,0.9,1.0,1.0,0.0,4.0,78,2,Sinker,5,11,5,11,11,5,5,11,Standard,Standard,214,0.004,0.458,71.5,7.0,1.193,-0.458,102.9,-6,-6,0.005,0.005,30,27,31,28,1,3,5.0,1.0,3.0,1.0,1.68,1.02,1.02,40.8,12.953046487590749,-2.923339980874587,24.65191836546747,30.800860809334715,31.39279967228746,0-1
FF,2025-06-19,98.1,-0.52,5.55,"Jax, Griffin",668715,643377,,foul,,,,,6,Spencer Steer singles on a sharp line drive to left fielder Harrison Bader.,R,R,R,CIN,MIN,S,,,0,0,2025,-0.48,1.29,0.32,2.63,,,,1,8,Bot,,,,,,,3.401259045562229,-142.82965868256437,-5.403685344228704,-7.342775863642352,34.305368584999485,-13.525151532594366,3.32,1.54,162.0,82.4,68.0,98.1,2444,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.16,,,,,,,,78,1,4-Seam Fastball,5,11,5,11,11,5,5,11,Standard,Standard,211,0.0,-0.037,70.8,6.9,,0.037,88.0,-6,-6,0.005,0.005,30,27,31,28,1,3,5.0,1.0,3.0,1.0,1.09,0.48,0.48,46.9,3.529054783714013,5.45626657584967,29.76947142434916,36.358946328306864,25.900536492994743,0-0
FF,2025-06-19,97.9,-0.54,5.5,"Jax, Griffin",663886,643377,strikeout,called_strike,,,,,12,Tyler Stephenson called out on strikes.,R,R,R,CIN,MIN,S,2.0,,1,2,2025,-0.52,1.33,0.89,2.51,,,,0,8,Bot,,,,,,,5.067386925379933,-142.4888512270308,-5.661706984443149,-8.252198152777645,32.46397969407904,-13.011725371574675,3.31,1.51,,,,98.2,2494,6.4,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.1,,0.0,0.0,1.0,0.0,0.0,,77,4,4-Seam Fastball,5,11,5,11,11,5,5,11,Standard,Standard,214,-0.004,-0.186,,,,0.186,,-6,-6,0.009,0.009,30,28,31,29,1,3,5.0,2.0,3.0,1.0,1.05,0.52,0.52,42.7,,,,,,1-2
FF,2025-06-19,97.0,-0.55,5.52,"Jax, Griffin",663886,643377,,foul_tip,,,,,3,Tyler Stephenson called out on strikes.,R,R,R,CIN,MIN,S,,,1,1,2025,-0.34,1.28,0.55,2.84,,,,0,8,Bot,,,,,,,3.723108536183815,-141.2242656593865,-4.547211746337742,-5.4538120953267315,32.27021400147807,-14.264823715844807,3.3,1.54,,,,97.1,2508,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.17,,,,,,,,77,3,4-Seam Fastball,5,11,5,11,11,5,5,11,Standard,Standard,210,0.0,-0.056,72.5,7.4,,0.056,,-6,-6,0.009,0.009,30,28,31,29,1,3,5.0,2.0,3.0,1.0,1.14,0.34,0.34,43.2,11.707941829537424,8.99019254064883,34.6818641683162,44.416505995781904,21.563063345483684,1-1
CH,2025-06-19,92.2,-0.58,5.58,"Jax, Griffin",663886,643377,,ball,,,,,14,Tyler Stephenson called out on strikes.,R,R,R,CIN,MIN,B,,,0,1,2025,-1.43,0.13,0.6,0.55,,,,0,8,Bot,,,,,,,6.10695788947083,-134.0829464265819,-7.235833606155033,-18.539321224443576,29.022869874682044,-29.17285713394668,3.33,1.5,,,,92.2,1956,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.17,,,,,,,,77,2,Changeup,5,11,5,11,11,5,5,11,Standard,Standard,232,0.0,0.025,,,,-0.025,,-6,-6,0.009,0.009,30,28,31,29,1,3,5.0,2.0,3.0,1.0,2.55,1.43,1.43,49.1,,,,,,0-1
ST,2025-06-19,88.4,-0.8,5.49,"Jax, Griffin",663886,643377,,called_strike,,,,,9,Tyler Stephenson called out on strikes.,R,R,R,CIN,MIN,S,,,0,0,2025,1.18,-0.28,0.83,1.44,,,,0,8,Bot,,,,,,,1.5113480701626365,-128.87341389437344,-3.2740815784904154,12.85564208141562,25.75037010680422,-34.81267912319959,3.32,1.53,,,,88.8,3233,6.3,777452,680777,664034,665019,686797,621043,664056,621439,650489,54.15,,,,,,,,77,1,Sweeper,5,11,5,11,11,5,5,11,Standard,Standard,42,0.0,-0.037,,,,0.037,,-6,-6,0.009,0.009,30,28,31,29,1,3,5.0,2.0,3.0,1.0,3.17,-1.18,-1.18,45.0,,,,,,0-0
ST,2025-06-14,89.2,-0.48,5.51,"Jax, Griffin",673237,643377,strikeout,swinging_strike,,,,,14,Yainer Diaz strikes out swinging.,R,R,R,HOU,MIN,S,2.0,,0,2,2025,1.1,-0.17,1.11,1.52,,,641645.0,2,8,Bot,,,,,,,1.5718319584456446,-129.71541498234564,-3.2909960798851285,11.822910563722852,33.47147494467201,-33.46652458270856,3.18,1.49,,,,88.4,3134,6.3,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.16,,0.0,0.0,1.0,0.0,0.0,,59,3,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,33,-0.05,-0.169,45.6,7.5,,0.169,,0,0,0.55,0.55,30,26,31,27,1,3,1.0,1.0,5.0,1.0,3.09,-1.1,-1.1,40.9,12.415393294616912,2.802121192138609,32.60488604093873,50.983355136335305,32.01275843438231,0-2
SI,2025-06-14,96.9,-0.58,5.53,"Jax, Griffin",673237,643377,,foul,,,,,13,Yainer Diaz strikes out swinging.,R,R,R,HOU,MIN,S,,,0,1,2025,-1.44,0.69,-0.93,1.44,,,641645.0,2,8,Bot,,,,,,,2.372412886705477,-140.90708791566496,-6.867870650814759,-19.595377506244233,37.5693915183147,-21.45541517258194,3.18,1.49,,,,96.3,2577,6.4,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.1,,,,,,,,59,2,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,208,0.0,-0.054,70.9,7.7,,0.054,,0,0,0.55,0.55,30,26,31,27,1,3,1.0,1.0,5.0,1.0,1.77,1.44,1.44,39.8,15.55649583692139,-8.556354435639879,37.92007288358296,25.80814447175125,33.43918899435711,0-1
SI,2025-06-14,97.6,-0.64,5.59,"Jax, Griffin",673237,643377,,foul,,,,,4,Yainer Diaz strikes out swinging.,R,R,R,HOU,MIN,S,,,0,0,2025,-1.19,0.83,-0.51,2.25,,,641645.0,2,8,Bot,,,,,,,3.1087368515508924,-141.92246382309636,-5.318871254607848,-16.680691040799925,37.15028721473569,-19.933973413834824,3.18,1.49,178.0,72.7,19.0,97.2,2511,6.4,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.05,,,,,,,,59,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,209,0.0,-0.047,70.5,6.7,,0.047,88.0,0,0,0.55,0.55,30,26,31,27,1,3,1.0,1.0,5.0,1.0,1.6,1.19,1.19,41.3,-1.5393307632372382,13.172956130132542,33.827050497591905,30.79552816382061,22.86876578257715,0-0
ST,2025-06-14,88.2,-0.67,5.5,"Jax, Griffin",665161,643377,field_out,hit_into_play,,,,,9,Jeremy Peña lines out to shortstop Carlos Correa.,R,R,R,HOU,MIN,X,6.0,line_drive,0,1,2025,1.37,0.09,0.5,2.03,,,641645.0,1,8,Bot,99.58,128.91,,,,,0.0004034969259061,-128.45421350795053,-2.4721757924184606,15.00069610549215,29.287608627891416,-30.908492469320056,3.55,1.69,191.0,98.8,8.0,88.0,3168,6.3,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.17,0.626,0.578,0.0,1.0,0.0,0.0,4.0,58,2,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,47,-0.056,-0.215,74.0,7.4,0.704,0.215,98.8,0,0,0.606,0.606,30,27,31,28,1,3,1.0,1.0,5.0,1.0,2.86,-1.37,-1.37,38.6,5.073651565032019,-4.608177015067397,29.503693831697092,41.5484113951278,29.13075051389998,0-1
ST,2025-06-14,88.6,-0.74,5.53,"Jax, Griffin",665161,643377,,called_strike,,,,,9,Jeremy Peña lines out to shortstop Carlos Correa.,R,R,R,HOU,MIN,S,,,0,0,2025,1.14,0.0,0.4,1.7,,,641645.0,1,8,Bot,,,,,,,0.4050607586618045,-129.07130044556345,-3.2742315825067916,12.548865750916477,28.607643601241563,-31.67191189582942,3.59,1.73,,,,88.6,3051,6.4,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.11,,,,,,,,58,1,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,51,0.0,-0.04,,,,0.04,,0,0,0.606,0.606,30,27,31,28,1,3,1.0,1.0,5.0,1.0,2.91,-1.14,-1.14,42.0,,,,,,0-0
ST,2025-06-14,87.2,-0.88,5.51,"Jax, Griffin",641645,643377,walk,ball,,,,,1,Luis Guillorme walks.,R,L,R,HOU,MIN,B,,,3,1,2025,1.3,-0.1,-0.8,2.77,,,,1,8,Bot,,,,,,,-2.4943511799613702,-126.8751227237885,-0.1559626518746683,14.457068331479151,28.066901305404983,-33.4288823902767,3.25,1.64,,,,87.2,3059,6.5,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.0,,0.6929,0.7,1.0,0.0,0.0,,57,5,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,53,0.047,0.256,,,,-0.256,,0,0,0.559,0.559,30,30,31,31,1,0,1.0,,5.0,1.0,3.12,-1.3,1.3,38.5,,,,,,3-1
ST,2025-06-14,88.7,-0.88,5.56,"Jax, Griffin",641645,643377,,ball,,,,,12,Luis Guillorme walks.,R,L,R,HOU,MIN,B,,,2,1,2025,1.16,0.21,0.19,3.88,,,,1,8,Bot,,,,,,,0.2050029327654422,-129.16649192913303,1.5389101810948795,12.831838529046452,28.491358716324417,-30.40887418744527,3.2,1.57,,,,88.6,3054,6.3,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.19,,,,,,,,57,4,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,53,0.0,0.122,,,,-0.122,,0,0,0.559,0.559,30,30,31,31,1,0,1.0,,5.0,1.0,2.7,-1.16,1.16,42.1,,,,,,2-1
CH,2025-06-14,92.4,-0.61,5.59,"Jax, Griffin",641645,643377,,ball,,,,,13,Luis Guillorme walks.,R,L,R,HOU,MIN,B,,,1,1,2025,-1.3,-0.25,-1.26,1.7,,,,1,8,Bot,,,,,,,1.1880338642554324,-134.48067741604424,-3.4808042249694617,-15.847959962131018,33.61738345092087,-34.54254908511345,3.24,1.61,,,,92.0,1717,6.4,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.14,,,,,,,,57,3,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,235,0.0,0.059,,,,-0.059,,0,0,0.559,0.559,30,30,31,31,1,0,1.0,,5.0,1.0,2.95,1.3,-1.3,42.4,,,,,,1-1
ST,2025-06-14,87.2,-0.8,5.59,"Jax, Griffin",641645,643377,,called_strike,,,,,5,Luis Guillorme walks.,R,L,R,HOU,MIN,S,,,1,0,2025,1.26,-0.07,-0.08,2.2,,,,1,8,Bot,,,,,,,-0.8735661095338227,-126.97653144666,-1.7753978122857288,13.695994449983637,29.164179800722323,-32.80278753270817,3.24,1.57,,,,86.9,3156,6.3,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.16,,,,,,,,57,2,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,49,0.0,-0.051,,,,0.051,,0,0,0.559,0.559,30,30,31,31,1,0,1.0,,5.0,1.0,3.1,-1.26,1.26,43.0,,,,,,1-0
CH,2025-06-14,93.0,-0.62,5.6,"Jax, Griffin",641645,643377,,ball,,,,,14,Luis Guillorme walks.,R,L,R,HOU,MIN,B,,,0,0,2025,-1.0,0.03,1.0,0.13,,,,1,8,Bot,,,,,,,6.351549991682612,-135.01211918295442,-8.217733771943676,-13.623363827258547,33.05455782629182,-30.00848090367619,3.24,1.57,,,,92.5,1864,6.4,777510,543877,664034,665019,686797,621043,650489,664056,670242,54.09,,,,,,,,57,1,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,237,0.0,0.039,,,,-0.039,,0,0,0.559,0.559,30,30,31,31,1,0,1.0,,5.0,1.0,2.65,1.0,-1.0,45.8,,,,,,0-0
